Name_RK	RAJ2000_RK	DEJ2000_RK	Type1_RK	Type2_RK	mag1_RK	Orb.Per	Distance_RK	5%_RK	95%_RK  	Name_DS	RAJ2000_DS	DEJ2000_DS	PM-RA_DS	PM-RAerr_DS	PM-Dec_DS	PM-Decerr_DS	Epoch_DS	l_DS	b_DS	Type_DS	Period_DS	Outburst_DS	Cluster_DS	Mag. Range_DS	Coord-Ref_DS	PM-Ref_DS	Type-Ref_DS	Chart-Ref_DS	Spect-Ref_DS	Period-Ref_DS	Other-Name_DS	IUE_DS	HST_DS	ARIEL5_DS	HEAO1_DS	HEAO2_DS	EXOSAT_DS	ROSAT_DS	GINGA_DS	ASCA_DS	EUVE_DS		Link_Name_SIMBAD 	Link_Coord_SIMBAD
WX Cen,  13 12 52.5,  -63 23 45,  NL,  SS,  13.71,  0.416959,  2941.46,  250.05,  311.77,  WX Cen,  13 12 52.38,  -63 23 45.9,  -11,  0.0052,  -0.0075,  0.0052,  2000,  305,  -1,  nlv,  0.416962,  ,  ,  13.4V-14.2V,  2004-105,  2004-105,  1998-02,  1968-08,  1995-14S,  2004-29,  HV 1262,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=WX Cen,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 12 52.5++-63 23 45&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V1062 Tau,  05 02 27.5,  +24 45 23,  NL,  IP,  16.11,  0.415926,  1662.19,  279.55,  449.22,  V1062 Tau,  05 02 27.47,  +24 45 23.4,  -0.0055,  5,  0.0023,  5,  2000,  178,  -10,  dq,  0.41284,  ,  ,  15.1B-16.1B,  2004-106,  2004-106,  1994-46,  1994-10,  1994-10S,  2004-33,  Tau1,   1H 0459+246,  Y,  ,  ,  Y,  Y,  Y,  Y,  ,  Y,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1062 Tau,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05 02 27.5+++24 45 23&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
AE Aqr,  20 40 09.0,  -00 52 16,  NL,  DQ,  10.95,  0.411656,  91.23,  0.75,  0.76,  AE Aqr,  20 40 09.16,  -00 52 15.1,  0.0709,  0.0016,  0.0147,  0.0016,  2000,  45,  -24,  dq,  0.411656,  ,  ,  9.8V-11.8V,  2000-110,  2000-110,  1995-41,  1983-12,  1983-12S,  1993-40,  342.1931,  Y,  Y,  ,  ,  Y,  Y,  Y,  Y,  Y,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=AE Aqr,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=20 40 09.0++-00 52 16&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
NY Lup,  15 48 14.6,  -45 28 40,  NL,  IP,  14.33,  0.411000,  1278.19,  67.69,  78.16,  Lup,  15 48 14.59,  -45 28 40.5,  ,  ,  ,  ,  ,  332,  7,  dq,  0.4112,  ,  ,  14.6V-,  ICRS,  ,  2002-33,  2002-33,  2002-33S,  2006-11,  1RXS J154814-452845,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=NY Lup,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=15 48 14.6++-45 28 40&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
SY Cnc,  09 01 03.4,  +17 53 56,  DN,  ZC,  12.56,  0.382375,  448.81,  13.68,  15.11,  SY Cnc,  09 01 03.34,  +17 53 56.1,  -0.02893,  3,  -0.00699,  3,  1991.25,  210,  36,  ugz,  0.38,  ,  ,  11.1V-14.5V,  2001-119,  2001-119,  1987-20,  1982-03,  1983-12S,  1983-24,  BD +18 2101,  Y,  ,  ,  ,  ,  Y,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=SY Cnc,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09 01 03.4+++17 53 56&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
AT Ara,  17 30 33.8,  -46 05 59,  DN,  UG,  15.03,  0.375500,  993.66,  75.59,  88.80,  AT Ara,  17 30 33.79,  -46 05 58.1,  ,  ,  ,  ,  ,  344,  -6,  ugSS,  0.3755,  ,  ,  11.5v-14.9v,  ICRS,  ,  1982-03/T00000,  1982-03,  2003-70S,  2003-70,  HV 6551,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=AT Ara,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=17 30 33.8++-46 05 59&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
RU Peg,  22 14 02.6,  +12 42 11,  DN,  UG,  12.27,  0.374600,  276.67,  5.77,  5.97,  RU Peg,  22 14 02.56,  +12 42 11.5,  -0.01706,  0.0151,  -0.0065,  0.01529,  1991.25,  74,  -35,  ugSS,  0.3746,  ,  ,  9.0V-13.1V,  2001-119,  2001-119,  1987-20/T00000,  1982-03,  1983-12S,  1981-21,  142.1904,  Y,  Y,  ,  ,  Y,  Y,  Y,  ,  Y,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=RU Peg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=22 14 02.6+++12 42 11&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
RZ Gru,  22 47 12.0,  -42 44 39,  NL,  UX,  12.63,  0.360000,  545.10,  27.43,  30.71,  RZ Gru,  22 47 12.00,  -42 44 38.7,  0.0304,  0.0024,  0.0024,  0.0023,  2000,  353,  -60,  ux,  ,  ,  ,  12.3V-13.4V,  2000-110,  2000-110,  1995-41,  1981-15,  1981-15S,  *,  S 5150,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=RZ Gru,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=22 47 12.0++-42 44 39&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
QZ Aur,  05 28 34.0,  +33 18 23,  Na,    ,  16.89,  0.357496,  3257.85,  1182.36,  2702.80,  QZ Aur,  05 28 34.06,  +33 18 20.9,  0.0019,  5,  -0.0242,  5,  2000,  174,  -1,  na,  0.357496,  1964.1,  ,  6.0p-17.5B,  2004-106,  2004-106,  1987-08,  1987-08,  1994-02S,  1995-54,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=QZ Aur,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05 28 34.0+++33 18 23&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J2256-2743,  22 56 47.8,  -27 43 25,  DN,    ,  16.78,  0.350100,  1403.98,  221.31,  310.98,  PsA,  22 56 47.85,  -27 43 25.1,  0.0148,  0.0082,  -0.0024,  0.0076,  1991.25,  25,  -65,  cv,  ,  ,  ,  17.5b-,  2004-109,  2004-109,  2004-77,  2004-77,  ,  ,  2QZ J225647.8-274325,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2256-2743,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=22 56 47.8++-27 43 25&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
GY Hya,  14 30 30.5,  -25 52 38,  DN,  UG,  15.65,  0.347237,  686.00,  32.80,  36.25,  GY Hya,  14 30 30.47,  -25 52 38.0,  -0.0127,  0.0061,  -11,  0.0047,  2000,  329,  31,  ug,  0.347237,  ,  ,  14p-16p,  2004-105,  2004-105,  2006-07,  1982-03,  1996-01S,  2005-58,  S 6576,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=GY Hya,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=14 30 30.5++-25 52 38&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
CH UMa,  10 07 00.6,  +67 32 47,  DN,  UG,  14.78,  0.343184,  380.85,  5.02,  5.14,  CH UMa,  10 07 00.69,  +67 32 47.3,  -1,  5,  -0.0076,  5,  2000,  143,  43,  ug,  0.343184,  ,  ,  10.7V-15.3V,  1987-28,  1987-28,  1987-04,  1987-04,  1987-05S,  2004-01,  PG 1003+678,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=CH UMa,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10 07 00.6+++67 32 47&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
MU Cen,  12 12 53.9,  -44 28 16,  DN,  UG,  14.47,  0.342000,  521.86,  14.29,  14.44,  MU Cen,  12 12 53.88,  -44 28 16.1,  -0.0173,  0.01,  -0.0046,  0.01,  1998483,  296,  17,  ugSS,  342,  ,  ,  11.8V-14.9V,  2000-108,  2000-108,  1982-03/T00000,  1982-03,  1996-01S,  1990-35,  vG 41,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=MU Cen,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 12 53.9++-44 28 16&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
BT Mon,  06 43 47.2,  -02 01 15,  Na,  SW,  16.05,  0.333814,  1491.43,  155.43,  190.02,  BT Mon,  06 43 47.25,  -02 01 14.7,  ,  ,  ,  ,  ,  214,  -3,  na,  0.333814,  1939.,  ,  8.5p-16.1B,  ICRS,  ,  1987-08,  1987-08,  1983-12S,  1998-88,  67.1939,  Y,  Y,  ,  ,  Y,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=BT Mon,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=06 43 47.2++-02 01 15&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V1309 Ori,  05 15 41.4,  +01 04 40,  NL,  AM,  15.63,  0.332612,  647.92,  27.41,  30.62,  V1309 Ori,  05 15 41.41,  +01 04 40.4,  -0.0029,  0.0058,  -0.0161,  0.0058,  2000,  200,  -21,  am,  0.332612,  ,  ,  15.2V-17.3V,  2004-105,  2004-105,  1995-03,  1995-03,  1995-03S,  2001-42,  Ori1,   RX J0515+0104,  ,  Y,  ,  ,  ,  ,  Y,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1309 Ori,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05 15 41.4+++01 04 40&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V392 Hya,  10 58 56.4,  -29 14 41,  DN,  UG,  15.44,  0.324952,  959.26,  70.69,  83.41,  V392 Hya,  10 58 56.44,  -29 14 41.0,  -0.0083,  0.0021,  0.0034,  0.0006,  1991.25,  275,  28,  ug:,  0.324952,  ,  ,  14.9B-16.3B,  2004-109,  2004-109,  2001-56,  A9999-99,  1997-05S:,  2005-117,  EC 10565-2858,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V392 Hya,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10 58 56.4++-29 14 41&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
AF Cam,  03 32 15.6,  +58 47 22,  DN,  UG,  16.57,  0.324078,  946.88,  75.31,  89.85,  AF Cam,  03 32 15.48,  +58 47 22.5,  6,  1,  8,  3,  2000,  142,  2,  ug,  324,  ,  ,  13.4V-17.3V,  2003-115,  2003-115,  1987-04,  1987-04,  1985-07S,  2001-43,  SVS 1153,  Y,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=AF Cam,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=03 32 15.6+++58 47 22&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V363 Aur,  05 33 33.5,  +36 59 32,  NL,  UX,  14.13,  0.321242,  880.79,  37.13,  39.59,  V363 Aur,  05 33 33.46,  +36 59 32.5,  -0.0072,  0.0072,  0.0004,  0.0072,  2000,  172,  2,  nl/ux,  0.321242,  ,  ,  14.2V-15.0V,  2004-105,  2004-105,  1984-15/1995-41,  1973-02,  1981-01S,  2004-97,  Lanning 10,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V363 Aur,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05 33 33.5+++36 59 32&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
HQ Mon,  07 11 33.7,  +00 52 05,  NL,  UX,  13.01,  0.316000,  775.01,  37.54,  44.50,  HQ Mon,  07 11 33.74,  +00 52 06.7,  0,  0.0018,  -0.0037,  0.0017,  2000,  214,  5,  ux,  ,  ,  ,  12.8p-14.2p,  2004-105,  2004-105,  1985-17,  A00001,  1994-07S,  *,  93.1933,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=HQ Mon,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=07 11 33.7+++00 52 05&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V2275 Cyg,  21 03 02.0,  +48 45 53,  Na,  IP,  18.86,  0.314500,  4198.10,  2034.46,  4561.60,  V2275 Cyg,  21 03 02.00,  +48 45 52.9,  ,  ,  ,  ,  ,  89,  1,  na,  0.3145,  2001.63,  ,  6.7V-18.4V,  2001-57,  ,  2001-57,  2004-17,  2002-12X,  2005-02,  N Cyg 2001 No. 2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V2275 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=21 03 02.0+++48 45 53&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V2069 Cyg,  21 23 44.8,  +42 18 02,  NL,  IP,  15.49,  0.311680,  1183.92,  68.57,  76.18,  V2069 Cyg,  21 23 44.84,  +42 18 01.8,  0.0047,  5,  -0.0037,  5,  2000,  87,  -6,  cv/dq:,  0.31168,  ,  ,  16.0V- ,  2004-106,  2004-106,  1996-09,  1996-09,  1996-09S,  2001-43,  Cyg6,   RX J2123.7+421,  ,  ,  ,  ,  ,  ,  Y,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V2069 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=21 23 44.8+++42 18 02&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1836-2354,  18 36 24.7,  -23 54 36,  DN,  UG,   nan,  0.310000,  nan,  nan,  nan,  Sgr,  18 36 24.66,  -23 54 35.5,  ,  ,  ,  ,  ,  10,  -8,  ug,  ,  ,  G,  18.8V-,  2003-77,  ,  2003-77,  2003-77,  ,  ,  NGC 6656 CV1,  ,  Y,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1836-2354,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 36 24.7++-23 54 36&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1413-6520,  14 13 12.2,  -65 20 14,  NL,  AM,  18.37,  0.302000,  -12.60,  0.02,  0.02,  Cir,  14 13 12.3,  -65 20 13.0,  ,  ,  ,  ,  ,  311,  -4,  am:,  ,  ,  ,  -,  2004-91,  ,  2004-91*,  2004-91,  ,  *,  CG X-1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1413-6520,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=14 13 12.2++-65 20 14&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
RY Ser,  17 23 07.2,  -12 48 09,  DN,    ,  15.61,  0.300900,  647.85,  34.51,  41.08,  RY Ser,  17 23 07.18,  -12 48 09.8,  -4,  0.0076,  -0.0019,  0.0082,  2000,  11,  13,  ug,  0.3009,  ,  ,  14.1B-18.0B,  2004-105,  2004-105,  1998-34,  1998-34*,  2004-01S,  2004-01,  Ross 19,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=RY Ser,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=17 23 07.2++-12 48 09&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
AC Cnc,  08 44 27.2,  +12 52 32,  NL,  UX,  14.26,  0.300478,  675.46,  27.69,  30.43,  AC Cnc,  08 44 27.13,  +12 52 32.0,  0.0021,  5,  0.0099,  5,  2000,  214,  31,  ux,  0.300478,  ,  ,  13.8V-15.4V,  1987-28,  1987-28,  1984-16,  1986-13,  1982-07S,  2004-97,  1H 0841+1303,  Y,  ,  ,  Y,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=AC Cnc,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08 44 27.2+++12 52 32&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V2274 Cyg,  20 07 17.9,  +36 04 37,  Na,    ,  18.68,  0.300000,  3843.02,  1807.82,  4309.44,  V2274 Cyg,  20 07 17.94,  +36 04 37.2,  ,  ,  ,  ,  ,  73,  2,  na,  ,  2001.53,  ,  11.7V-<19.5r,  2001-52,  ,  2001-52,  2001-51*,  2001-53X:,  *,  N Cyg 2001 No.1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V2274 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=20 07 17.9+++36 04 37&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V838 Her,  18 46 31.5,  +12 14 02,  Na,    ,  20.03,  0.297635,  3647.47,  2342.27,  4863.53,  V838 Her,  18 46 31.46,  +12 14 02.0,  ,  ,  ,  ,  ,  43,  7,  na,  0.297635,  1991.23,  ,  5.4V-15.4B,  ICRS,  ,  1995-41,  1994-02*,  1992-10X,  1992-10,  ,  Y,  Y,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V838 Her,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 46 31.5+++12 14 02&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J2133+5107,  21 33 43.7,  +51 07 25,  NL,  IP,  15.09,  0.297431,  1381.44,  76.63,  86.67,  Cyg,  21 33 43.65,  +51 07 24.5,  ,  ,  ,  ,  ,  94,  -1,  dq,  0.2997,  ,  ,  15.8B- ,  ICRS*,  ,  2006-02,  1998-18,  1998-18S,  2006-02,  RX J2133.7+5107,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2133+5107,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=21 33 43.7+++51 07 25&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V792 Cyg,  19 31 01.0,  +33 47 04,  DN,  UG,  15.61,  0.297200,  1428.16,  150.02,  193.35,  V792 Cyg,  19 31 00.95,  +33 47 04.1,  -0.0211,  5,  0.0006,  5,  2000,  67,  7,  ugSS,  ,  ,  ,  14.1p-17.0p,  2004-106,  2004-106,  1987-04/T00000,  1987-04,  1992-06X,  ,  VV 61,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V792 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 31 01.0+++33 47 04&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
EM Cyg,  19 38 40.1,  +30 30 28,  DN,  ZC,  13.04,  0.290909,  611.16,  144.65,  305.49,  EM Cyg,  19 38 40.11,  +30 30 28.3,  -0.0028,  0.0033,  -0.0002,  0.0032,  2000,  65,  4,  ugz,  0.290909,  ,  ,  12.5v-14.4v,  2004-105,  2004-105,  1987-20,  1983-12,  1983-12S,  1984-20,  185.1928,  Y,  Y,  ,  ,  Y,  Y,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=EM Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 38 40.1+++30 30 28&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
Z  Cam,  08 25 13.2,  +73 06 39,  DN,  ZC,  12.58,  0.289841,  225.50,  3.31,  3.40,  Z Cam,  08 25 13.18,  +73 06 39.2,  -0.0081,  2,  -18,  0.0021,  2000,  141,  32,  ugz,  0.289841,  ,  ,  10.5v-14.8v,  2000-110,  2000-110,  1987-20,  1983-12,  1983-12S,  1995-68,  183.1904,  Y,  ,  ,  ,  Y,  Y,  Y,  ,  Y,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Z  Cam,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08 25 13.2+++73 06 39&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
FH Lyn,  08 13 21.9,  +45 28 10,  DN,  UG,  17.69,  0.289000,  2109.09,  701.26,  1796.11,  Lyn,  08 13 21.92,  +45 28 09.4,  0.00696,  0.0039,  -0.0037,  0.00389,  2000.26,  174,  33,  cv,  289,  ,  ,  18.3s-,  2006-22,  2006-22,  2002-05,  A9999-99,  2002-05S,  2004-01,  SDSSp J081321+452809,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=FH Lyn,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08 13 21.9+++45 28 10&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V1059 Sgr,  19 01 50.4,  -13 09 43,  Na,    ,  17.78,  0.286100,  3771.68,  1555.96,  3747.07,  V1059 Sgr,  19 01 50.43,  -13 09 42.5,  ,  ,  ,  ,  ,  22,  -8,  na,  ,  1898.,  ,  4.9p-18.1B,  C00002,  ,  1987-08,  1987-08*,  1986-08S,  ,  HD 176654,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1059 Sgr,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 01 50.4++-13 09 43&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V426 Oph,  18 07 51.7,  +05 51 49,  DN,  ZC,  12.37,  0.285300,  192.52,  2.37,  2.53,  V426 Oph,  18 07 51.69,  +05 51 47.8,  -11,  0.0028,  -0.0348,  0.0038,  2000,  33,  12,  ugz/dq:,  0.2853,  ,  ,  11.5V-19.4V,  2004-105,  2004-105,  1995-32/1994-46,  1983-12,  1983-12S,  1988-22,  29.1926/SVS 83,  Y,  ,  ,  ,  ,  Y,  Y,  Y,  Y,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V426 Oph,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 07 51.7+++05 51 49&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
ST Cha,  10 47 15.6,  -79 28 07,  DN,  ZC,  14.55,  0.285000,  716.30,  20.71,  21.62,  ST Cha,  10 47 15.61,  -79 28 06.9,  -0.0204,  0.0056,  0.0092,  0.0056,  2000,  297,  -18,  ug,  ,  ,  ,  12.8p-17.6p,  2004-105,  2004-105,  1998-21,  1998-21,  1988-09S,  ,  S6315,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=ST Cha,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10 47 15.6++-79 28 07&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V2540 Oph,  17 37 34.4,  -16 23 18,  Nb,    ,  18.81,  0.284781,  -14.74,  0.02,  0.02,  V2540 Oph,  17 37 34.41,  -16 23 17.9,  ,  ,  ,  ,  ,  10,  8,  nb,  0.284781,  2002.05,  ,  8.5p-<21p,  2002-65,  ,  2002-20,  2002-74*,  ,  2005-125,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V2540 Oph,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=17 37 34.4++-16 23 18&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
