Name	RAJ2000	DEJ2000	Type1	Type2	mag1	Orb.Per	Distance	5%	95%	GCVS-Name	RA(2000)	Dec(2000)	PM-RA	PM-RAerr	PM-Dec	PM-Decerr	Epoch	l	b	Type	Period	Outburst	Cluster	Mag. Range	Coord-Ref.	PM-Ref	Type-Ref.	Chart-Ref.	Spect-Ref.	Period-Ref.	Other-Name	IUE	HST	ARIEL5	HEAO1	HEAO2	EXOSAT	ROSAT	GINGA	ASCA	EUVE
V1189 Her,  16 29 36.5,  +26 35 20,  NL,  AM,  18.77,  0.093000,  741.78,  157.47,  269.20,  Her,  16 29 36.53,  +26 35 19.6,  -0.01082,  0.0039,  -0.00711,  0.00389,  2003192,  45,  42,  am:,  0.0847,  ,  ,  19.3s-,  2006-22,  2006-22,  2005-32,  A9999-99,  2005-32S,  2005-32,  SDSS J162936+263519,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1189 Her
UW Pic,  05 31 35.6,  -46 24 06,  NL,  AM,  16.07,  0.092640,  291.22,  6.05,  6.01,  UW Pic,  05 31 35.59,  -46 24 05.9,  26,  16,  86,  15,  2000,  253,  -33,  am,  0.09264,  ,  ,  16.4V-17.2V,  2003-115,  2003-115,  1994-21,  1994-21*,  1994-21S,  2003-40,  Pic1,   RX J0531-4624,  ,  Y,  ,  ,  ,  ,  Y,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=UW Pic
AD Men,  06 04 30.9,  -71 25 23,  DN,  SU,  18.55,  0.092200,  575.81,  95.02,  138.72,  AD Men,  06 04 30.78,  -71 25 22.4,  ,  ,  ,  ,  ,  282,  -29,  ugSS,  ,  ,  ,  15.0p-16.6p,  ICRS,  ,  1995-07/T00000,  2003-19*,  2005-12S,  ,  HV 12703,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=AD Men
J1536+3328,  15 36 34.4,  +33 28 52,  DN,  SU,  19.05,  0.092100,  993.87,  308.38,  762.90,  CrB,  15 36 34.42,  +33 28 51.9,  -0.00714,  0.0039,  0.00811,  0.00389,  2003225,  53,  54,  cv,  ,  ,  ,  19.2s-,  2006-22,  2006-22,  2005-32,  A9999-99,  2005-32S,  ,  SDSS J153634+332851,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1536+3328
HU Leo,  09 24 44.5,  +08 01 51,  NL,  AM,  18.79,  0.091141,  1103.59,  568.26,  3047.80,  Leo,  09 24 44.48,  +08 01 51.0,  -0.00924,  0.0039,  0.01412,  0.00389,  2002869,  224,  38,  am:,  ,  ,  ,  19.3s-,  2006-22,  2006-22,  2005-32,  A9999-99,  2005-32S*,  *,  SDSS J092444+080150,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=HU Leo
V589 Her,  16 22 07.2,  +19 22 36,  DN,  SU,  18.88,  0.090500,  1129.49,  290.14,  629.73,  V589 Her,  16 22 07.15,  +19 22 36.7,  0.00307,  0.0039,  -0.0101,  0.00389,  2004287,  36,  41,  ugsu,  ,  ,  ,  14.1p-<17.5p,  2006-22,  2006-22,  2002-30,  1982-03,  1992-01S,  *,  S 10296,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V589 Her
UV Gem,  06 38 44.1,  +18 16 11,  DN,  SU,  18.76,  0.089500,  698.75,  158.43,  301.28,  UV Gem,  06 38 44.12,  +18 16 12.0,  -8,  8,  0.02,  5,  2000,  195,  5,  ugsu,  ,  ,  ,  14.7p-18.5p,  2003-115,  2003-115,  1999-55,  1982-03,  1994-07S,  *,  18.1916,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=UV Gem
MT Dra,  18 46 58.9,  +55 38 29,  NL,  AM,  17.62,  0.089387,  511.50,  36.77,  42.61,  Dra,  18 46 58.83,  +55 38 29.1,  12,  5,  18,  2,  2000,  85,  23,  am,  0.089387,  ,  ,  17.2R-20.0R,  2003-115,  2003-115,  2002-73,  2002-73,  2002-73S,  2002-73,  RX J1846.9+5538,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=MT Dra
BT CrB,  15 56 56.9,  +35 23 37,  DN,    ,  18.97,  0.089200,  1895.89,  697.98,  2185.96,  CrB,  15 56 56.92,  +35 23 36.6,  -6,  0.00286,  5,  0.00286,  2003402,  57,  50,  cv,  0.08917,  ,  ,  18.4g-,  2006-05,  2006-22,  2006-05,  A9999-99,  2006-05S,  2006-05,  SDSS J155656+352336,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=BT CrB
GX Cas,  00 49 01.5,  +56 52 45,  DN,  SU,  18.26,  0.089000,  388.08,  50.06,  67.84,  GX Cas,  00 49 01.55,  +56 52 44.1,  0.0122,  5,  -0.0067,  5,  2000,  123,  -5,  ugsu,  89,  ,  ,  13.3V-18.5V,  2004-106,  2004-106,  1994-39,  1957-02,  2000-01S,  2003-81,  S 3330,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=GX Cas
V1258 Cen,  13 00 29.1,  -30 52 57,  DN,  SU,  18.83,  0.088941,  383.01,  79.60,  128.27,  Cen,  13 00 29.07,  -30 52 56.6,  -22,  12,  18,  7,  2000,  305,  32,  cv,  ,  ,  ,  15.5V-18.7V,  2003-115,  2003-115,  2004-58,  2004-58,  2004-58S,  *,  CTCV J1300-3052,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1258 Cen
J2234+0041,  22 34 39.9,  +00 41 27,  DN,    ,  17.55,  0.088400,  509.81,  60.08,  81.51,  Aqr,  22 34 39.93,  +00 41 27.3,  0.00015,  0.0039,  0.00671,  0.00389,  2001786,  68,  -47,  cv/ug:,  85,  ,  ,  18.1s-,  2006-22,  2006-22,  2003-22,  A9999-99,  2003-22S,  2003-22,  SDSS J223439+004127,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2234+0041
GZ Cnc,  09 15 51.7,  +09 00 50,  DN,  SU,   nan,  0.088100,  nan,  nan,  nan,  GZ Cnc,  09 15 51.67,  +09 00 49.6,  -0.03409,  0.0039,  -0.02766,  0.00389,  2003074,  222,  36,  ug/dq:,  0.0883,  ,  ,  13.1p-15.4p,  2006-22,  2006-22,  2002-76,  1998-23,  1999-16S,  2003-57,  RX J0915.8+0900,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=GZ Cnc
V344 Lyr,  18 44 39.2,  +43 22 28,  DN,  SU,  16.30,  0.087904,  1086.22,  127.81,  166.88,  V344 Lyr,  18 44 39.18,  +43 22 28.2,  -2,  2,  0.01,  2,  2000,  73,  19,  ugsu,  ,  ,  ,  13.8V-<20V,  2003-115,  2003-115,  1993-22,  1987-04*,  ,  *,  S 9329,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V344 Lyr
UZ For,  03 35 28.6,  -25 44 23,  NL,  AM,  16.69,  0.087865,  239.69,  6.61,  7.49,  UZ For,  03 35 28.62,  -25 44 22.3,  ,  ,  ,  ,  ,  220,  -53,  am,  0.087865,  ,  ,  17.V-20.5V,  ICRS,  ,  1995-41,  1988-16,  1989-02S,  2001-116,  EXO 033319-2554.2,  ,  Y,  ,  ,  ,  Y,  Y,  ,  ,  Y,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=UZ For
J0738+2855,  07 38 17.8,  +28 55 20,  CV,    ,  18.54,  0.087500,  1085.98,  438.41,  2160.10,  Gem,  07 38 17.74,  +28 55 19.7,  0.00444,  0.0039,  0.00074,  0.00389,  2001.14,  191,  22,  cv,  0.0875,  ,  ,  19.4s-,  2006-22,  2006-22,  2003-22,  A9999-99,  2003-22S,  2003-22,  SDSS J073817+285520,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0738+2855
EU Cnc,  08 51 27.2,  +11 46 57,  NL,  AM,  20.49,  0.087100,  3692.14,  2638.07,  5071.93,  EU Cnc,  08 51 27.19,  +11 46 57.0,  ,  ,  ,  ,  ,  216,  32,  am:,  0.0871,  ,  O,  20.4V-21.0V,  ICRS*,  ,  1995-41,  1991-01,  ,  1991-01,  M67-186,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=EU Cnc
IR Com,  12 39 32.0,  +21 08 06,  DN,    ,  16.72,  0.087039,  220.86,  6.10,  6.72,  IR Com,  12 39 32.03,  +21 08 06.9,  -24,  4,  0.01,  2,  2000,  278,  83,  ugsu:,  0.087039,  ,  ,  13.5B-18.B,  2003-115,  2003-115,  1995-48,  1997-10*,  1997-10S,  1997-10,  Com1,   S 10932,  ,  ,  ,  ,  ,  ,  Y,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=IR Com
HU Aqr,  21 07 58.3,  -05 17 39,  NL,  AM,  16.47,  0.086820,  192.37,  3.74,  3.97,  HU Aqr,  21 07 58.22,  -05 17 40.1,  -0.06,  22,  -54,  2,  2000,  45,  -33,  am,  0.08682,  ,  ,  15.3B-19.8V,  2003-115,  2003-115,  1995-41,  1993-26,  1993-08S,  2001-113,  RX J2107.9-0518,  ,  Y,  ,  ,  ,  ,  Y,  ,  Y,  Y,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=HU Aqr
YZ Cnc,  08 10 56.6,  +28 08 34,  DN,  SU,  13.99,  0.086800,  239.51,  4.47,  4.41,  YZ Cnc,  08 10 56.65,  +28 08 33.3,  0.0195,  0.0017,  -0.0518,  0.0041,  2000,  194,  28,  ugsu,  0.0868,  ,  ,  10.5V-15.5V,  2004-105,  2004-105,  1987-20,  1982-03,  1983-12S,  1988-27,  BV 131,  Y,  Y,  ,  ,  Y,  Y,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=YZ Cnc
V419 Lyr,  19 10 13.9,  +29 06 14,  DN,  SU,  18.73,  0.086400,  -10.57,  0.02,  0.02,  V419 Lyr,  19 10 13.90,  +29 06 14.3,  -36,  7,  -4,  5,  2000,  61,  9,  ugsu,  ,  ,  ,  14.4p-<17.5p,  2003-115,  2003-115,  1998-43,  1970-02*,  ,  *,  SVS 1584,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V419 Lyr
V823 Cyg,  20 01 49.3,  +36 07 24,  DN,  SU,  18.97,  0.086000,  951.90,  128.33,  174.77,  V823 Cyg,  20 01 49.26,  +36 07 24.4,  ,  ,  ,  ,  ,  72,  2,  ugsu,  ,  ,  ,  15.0p-<18.5p,  ICRS,  ,  1992-06,  1987-04*,  1992-06S,  ,  VV 66,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V823 Cyg
DV UMa,  09 46 36.7,  +44 46 45,  DN,  SU,  18.67,  0.085853,  415.78,  80.92,  149.77,  DV UMa,  09 46 36.59,  +44 46 44.7,  -0.02696,  0.0039,  -0.00601,  0.00389,  2001967,  175,  49,  ugsu,  0.085853,  ,  ,  15.4v-20.6v,  2006-22,  2006-22,  1997-30,  1982-19,  1990-09S,  2000-72,  US 943,  ,  Y,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=DV UMa
V452 Cas,  00 52 18.1,  +53 51 50,  DN,  SU,  18.55,  0.085700,  1015.30,  300.80,  642.09,  V452 Cas,  00 52 18.06,  +53 51 50.1,  ,  ,  ,  ,  ,  123,  -9,  ugsu,  ,  ,  ,  14.5V-18.7V,  ICRS,  ,  1999-54,  1996-36*,  2000-01S,  *,  S 10453,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V452 Cas
V713 Cep,  20 46 38.7,  +60 38 04,  DN,  SU,  18.48,  0.085418,  347.99,  29.36,  35.69,  Cep,  20 46 38.66,  +60 38 03.6,  ,  ,  ,  ,  ,  97,  11,  ug:,  ,  ,  ,  15.3p-18.1r,  2003-76,  ,  2003-76,  A9999-99,  ,  ,  Antipin V75,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V713 Cep
NGC 6656-CV2,  18 36 02.7,  -23 55 25,  DN,  SU,   nan,  0.085200,  nan,  nan,  nan,  Sgr,  18 36 02.72,  -23 55 24.6,  ,  ,  ,  ,  ,  100,  -7,  ugsu,  ,  ,  G,  17.7V-19.0V,  2005-90,  ,  2005-90,  A9999-99*,  ,  *,  NGC 6656 CV2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=NGC 6656-CV2
J1805-2743,  18 05 07.1,  -27 43 09,  DN,    ,  17.56,  0.085000,  4600.84,  2306.74,  4806.85,  Sgr,  18 05 07.12,  -27 43 09.1,  ,  ,  ,  ,  ,  3,  -3,  ug,  ,  ,  ,  16.1V-17.6V,  2004-48,  ,  2004-48,  A9999-99,  ,  ,  m104.20906.960,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1805-2743
KK Tel,  20 28 38.5,  -52 18 45,  DN,  SU,  19.21,  0.084500,  720.76,  229.14,  739.02,  KK Tel,  20 28 38.52,  -52 18 45.0,  0.02,  2,  0,  9,  2000,  346,  -36,  ugsu,  0.0845,  ,  ,  13.5V-19.6V,  2003-115,  2003-115,  2003-11,  1982-03,  1995-07S,  2003-81,  S 6888,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=KK Tel
TY PsA,  22 49 39.9,  -27 06 54,  DN,  SU,  15.80,  0.084230,  184.34,  3.54,  3.55,  TY PsA,  22 49 39.87,  -27 06 53.3,  0.0383,  0.0059,  0.0053,  3,  1991.25,  26,  -63,  ugsu,  0.0841,  ,  ,  12V-17.v,  2004-109,  2004-109,  1987-20,  1982-02,  1982-02S,  1992-37,  PS 74/NSV 14328,  Y,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=TY PsA
BF Ara,  17 38 21.3,  -47 10 41,  DN,  SU,  18.21,  0.084180,  515.19,  84.17,  120.28,  BF Ara,  17 38 21.32,  -47 10 41.1,  ,  ,  ,  ,  ,  344,  -8,  ugsu,  ,  ,  ,  13.6p-<16.0p,  ICRS,  ,  2002-68,  1982-03,  ,  *,  HV 6576,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=BF Ara
V516 Lyr,  19 20 35.7,  +37 44 52,  DN,  SU,   nan,  0.084000,  nan,  nan,  nan,  V516 Lyr,  19 20 35.67,  +37 44 52.3,  ,  ,  ,  ,  ,  70,  11,  ugss,  ,  ,  O,  18.9V-22.2V,  ICRS,  ,  2003-51,  1992-27,  1997-32S,  ,  NGC 6791 B8,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V516 Lyr
EF Peg,  21 15 04.1,  +14 03 49,  DN,  SU,  18.08,  0.083700,  266.49,  44.50,  74.45,  EF Peg,  21 15 04.,  +14 03 50.,  ,  ,  ,  ,  ,  64,  -23,  ugsu,  ,  ,  ,  10.7V-18.5V,  ICRS*,  ,  1995-41,  1979-06*,  1994-16S,  *,  143.1935,  Y,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=EF Peg
QU Aqr,  21 00 14.1,  +00 44 46,  DN,  SU,  18.16,  0.083304,  987.07,  168.45,  268.49,  Aqr,  21 00 14.11,  +00 44 46.0,  0.00094,  0.0039,  -0.00777,  0.00389,  2001786,  50,  -26,  ugsu,  79,  ,  ,  18.8s-,  2006-22,  2006-22,  2005-13,  A9999-99,  2005-13S,  2004-45,  SDSS J210014+004446,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=QU Aqr
V1007 Her,  17 24 06.3,  +41 14 09,  NL,  AM,  18.98,  0.083284,  474.62,  70.07,  99.96,  V1007 Her,  17 24 06.28,  +41 14 08.0,  6,  4,  -24,  2,  2000,  66,  33,  am,  0.083284,  ,  ,  17.6V- ,  2003-115,  2003-115,  1998-07,  1998-07,  1998-07S,  1998-07,  RX J1724.0+4114,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1007 Her
QZ Ser,  15 56 54.5,  +21 07 20,  DN,  SU,  17.24,  0.083161,  323.12,  16.40,  17.23,  QZ Ser,  15 56 54.48,  +21 07 19.0,  0.00083,  0.0039,  -0.00806,  0.00389,  2004366,  35,  47,  ug,  0.083161,  ,  ,  12.7p-<14.9p,  2006-22,  2006-22,  2002-22,  2002-22,  2002-22X:,  2002-115,  HadV4,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=QZ Ser
MT Com,  12 55 10.7,  +26 42 26,  DN,  ZZ,  19.25,  0.083000,  444.12,  111.37,  230.99,  Com,  12 55 10.56,  +26 42 26.9,  -32,  5,  -8,  8,  2000,  6,  89,  nl:/ugw,  ,  ,  ,  17.2B-19.0B,  2003-115,  2003-115,  1996-19/2000-50,  1996-19,  1996-19S,  *,  NSV 19553,  ,  ,  ,  ,  ,  ,  Y,  ,  Y,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=MT Com
J2258-0949,  22 58 31.2,  -09 49 32,  DN,  SU,  15.08,  0.082900,  296.86,  7.83,  8.14,  Aqr,  22 58 31.18,  -09 49 31.7,  0.00251,  0.0039,  -0.0179,  0.00389,  2000672,  61,  -58,  ugsu,  ,  ,  ,  13.2c-15.6s,  2006-22,  2006-22,  2004-55,  A9999-99,  2003-22S,  *,  SDSS J225831-094932,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2258-0949
BG Ari,  01 51 51.9,  +14 00 47,  DN,  SU,  19.74,  0.082420,  2415.42,  1682.85,  4735.76,  Ari,  01 51 51.87,  +14 00 47.2,  0.03159,  0.0039,  -0.00742,  0.0039,  1999781,  144,  -46,  ug,  ,  ,  ,  15.7p-20.3s,  2006-22,  2006-22,  2001-73,  1986-06*,  2002-05S,  ,  SDSSp J015151+140047,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=BG Ari
HV Aur,  04 53 16.8,  +38 16 29,  DN,  SU,  19.47,  0.082400,  715.52,  218.37,  607.86,  HV Aur,  04 53 16.82,  +38 16 28.7,  ,  ,  ,  ,  ,  166,  -3,  ugsu,  ,  ,  ,  15p-<19p,  ICRS,  ,  1995-38,  1987-04,  ,  *,  S 8480,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=HV Aur
V364 Peg,  21 12 29.7,  +12 32 04,  DN,  SU,  19.40,  0.082200,  3267.03,  2061.68,  4366.35,  V364 Peg,  21 12 29.58,  +12 32 05.0,  -18,  2,  -12,  2,  2000,  62,  -24,  ug/ugsu,  ,  ,  ,  16.0R-<19.0R,  2003-115,  2003-115,  1999-31,  1998-20,  1998-20X,  *,  BAO 02,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V364 Peg
TU Crt,  11 03 36.5,  -21 37 46,  DN,  SU,  17.75,  0.082090,  313.27,  22.09,  24.62,  TU Crt,  11 03 36.53,  -21 37 45.5,  ,  ,  ,  ,  ,  272,  35,  ugsu,  0.08209,  ,  ,  12.1B-17.5B,  ICRS,  ,  1999-82,  1992-11,  1992-11S,  2003-81,  J05.23,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=TU Crt
V369 Peg,  23 03 41.8,  +17 17 56,  DN,  SU,  20.11,  0.082000,  3549.70,  2362.64,  4687.42,  V369 Peg,  23 03 41.81,  +17 17 55.3,  ,  ,  ,  ,  ,  89,  -38,  ugsu,  ,  ,  ,  15.8B-18.2B,  ICRS,  ,  1999-51,  1984-12,  1993-16S:,  *,  NSV 26006,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V369 Peg
J1013+4558,  10 13 23.6,  +45 58 59,  DN,  SU,  19.21,  0.082000,  1067.25,  464.82,  2476.46,  UMa,  10 13 23.64,  +45 58 58.9,  -0.00169,  0.0039,  -0.00833,  0.00389,  2002036,  171,  54,  cv,  ,  ,  ,  18.9s-,  2006-22,  2006-22,  2004-45,  A9999-99,  2004-45S,  ,  SDSS J101323+455858,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1013+4558
RX Cha,  10 36 26.3,  -80 02 48,  DN,  SU,  20.49,  0.081800,  1291.57,  855.13,  4543.98,  RX Cha,  10 36 26.11,  -80 02 47.9,  ,  ,  ,  ,  ,  297,  -18,  ugsu,  ,  ,  ,  14.4p-<20.5V,  ICRS,  ,  1998-37,  1982-03,  ,  *,  S 6311,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=RX Cha
KP Cas,  00 38 54.8,  +61 13 00,  DN,  SU,  19.07,  0.081400,  602.95,  124.21,  216.28,  KP Cas,  00 38 54.78,  +61 13 00.2,  12,  4,  0,  3,  2000,  121,  -1,  UGSS,  ,  ,  ,  15.2p-20p,  2003-115,  2003-115,  T00000,  2000-30*,  ,  ,  S 3865,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=KP Cas
V1974 Cyg,  20 30 31.7,  +52 37 51,  Na,  SH,  17.19,  0.081260,  1689.24,  265.00,  399.36,  V1974 Cyg,  20 30 31.67,  +52 37 50.8,  ,  ,  ,  ,  ,  89,  8,  na,  0.08126,  1992.14,  ,  4.2v-16.1V,  ICRS,  ,  1993-13,  2000-15,  1993-13X,  2002-126,  ,  Y,  Y,  ,  ,  ,  ,  Y,  ,  ,  Y,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1974 Cyg
V877 Ara,  17 16 53.9,  -65 32 52,  DN,  SU,  19.49,  0.080900,  2405.65,  1481.01,  4540.47,  V877 Ara,  17 16 53.89,  -65 32 51.5,  ,  ,  ,  ,  ,  326,  -16,  ugsu,  ,  ,  ,  13.5p-20.3r,  ICRS,  ,  2003-11,  2003-11*,  ,  *,  NSV 8383,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V877 Ara
J1504+0847,  15 04 41.8,  +08 47 53,  DN,  SU,  19.08,  0.080900,  1718.65,  852.62,  3395.25,  Boo1,  15 04 41.76,  +08 47 52.7,  -0.0104,  0.0039,  -0.00878,  0.00389,  2003312,  9,  54,  ug,  ,  ,  ,  18.5v- ,  2006-22,  2006-22,  1985-02,  1985-02,  1985-02S,  ,  1502+09,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1504+0847
V1237 Her,  17 00 53.3,  +40 03 58,  NL,  AM,  18.13,  0.080802,  538.66,  48.26,  61.94,  Her,  17 00 53.30,  +40 03 57.7,  0.00504,  0.0039,  -0.0206,  0.00389,  2000336,  64,  38,  am,  0.080802,  ,  ,  19.4s-,  2006-22,  2006-22,  2003-22,  A9999-99,  2003-22S,  2005-20,  SDSS J170053+400358,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1237 Her
CP Dra,  10 15 39.8,  +73 26 05,  DN,  SU,  19.96,  0.080800,  2138.91,  1319.82,  4371.97,  CP Dra,  10 15 39.80,  +73 26 05.1,  -0.01,  1,  -16,  0,  2000,  136,  39,  ugsu,  ,  ,  ,  14.3p-20p,  2003-115,  2003-115,  2001-12,  1987-04*,  1990-09S,  *,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=CP Dra
AR UMa,  11 15 44.7,  +42 58 23,  NL,  AM,  16.26,  0.080501,  101.25,  2.02,  2.26,  AR UMa,  11 15 44.56,  +42 58 22.4,  -0.08089,  0.0039,  -0.00157,  0.00389,  2003225,  167,  65,  am,  0.080501,  ,  ,  13.3V-16.5V,  2006-22,  2006-22,  1995-41,  1994-01,  1994-01S,  1999-75,  1ES 1113+432,  ,  Y,  ,  ,  Y,  ,  Y,  ,  Y,  Y,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=AR UMa
AR Pic,  05 49 45.4,  -49 21 56,  DN,  SU,  17.15,  0.080220,  319.13,  12.33,  13.97,  Pic,  05 49 45.4,  -49 21 56.,  ,  ,  ,  ,  ,  256,  -30,  ug,  0.08022,  ,  ,  13.8V-,  2004-58,  ,  2004-58,  2004-58,  2004-58S,  2004-58,  CTCV J0549-4921,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=AR Pic
WW Hor,  02 36 11.5,  -52 19 14,  NL,  AM,  19.49,  0.080199,  336.34,  45.62,  64.53,  WW Hor,  02 36 11.39,  -52 19 13.4,  ,  ,  ,  ,  ,  272,  -58,  am,  0.080199,  ,  ,  17.6V-21.6V,  ICRS,  ,  1995-41,  1987-06,  1987-06S,  2002-134,  EXO 023432-5232.3,  ,  ,  ,  ,  ,  Y,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=WW Hor
V493 Ser,  15 56 44.3,  -00 09 51,  DN,  SU,  18.33,  0.080100,  314.44,  30.34,  38.85,  Ser,  15 56 44.23,  -00 09 50.3,  0.00057,  0.0039,  -0.0011,  0.00389,  1999214,  9,  38,  ug,  0.07408,  ,  ,  14.7c-18.1s,  2006-22,  2006-22,  2005-49,  A9999-99,  2002-05S,  2004-10,  SDSSp J155644-000950,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V493 Ser
